ID-ACTIVIDAD,TITULO,ACTIVIDAD-URI,PRECIO,DIAS,FECHA,DESCRIPCION,INFORMACION-ACTIVIDAD,INFORMACION-UBICACION,UBICACION,UBICACION-URI,DIRECCION,DISTRITO,BARRIO,C.P,LATITUD,LONGITUD,TIPOACTIVIDAD
11231812,Ba-bá,Ba-bá,,,07/11/2020,Horario: a las 11:30 y a las 17:30 horas.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0627dd3b86fb4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11234682,Bebés danzan los grandes clásicos,Bebés danzan los grandes clásicos,,,24/10/2020 11:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0715493c3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11234750,Bebés danzan los grandes clásicos 2,Bebés danzan los grandes clásicos 2,,,25/10/2020 11:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ade36a86e3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11200687,Beethoven#ParaElisa,Beethoven#ParaElisa,10,"M,X,J,V,S,D",04/12/2020 - 27/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8ed3e1c33333710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD,Matadero Madrid,Matadero Madrid,"Paseo Chopera, 14. 28045, Madrid",Arganzuela,Chopera,28045,40.39241374953321,-3.697247685884226,cultura
11217722,Belén Martín Quintet,Belén Martín Quintet,,,06/11/2020,Belén Martín Quintet,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12dc945892954710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11215509,Bicentenario de Concepción Arenal,Bicentenario de Concepción Arenal,0,,19/10/2020 17:00,"En 2020 se han cumplido 200 años del nacimiento de Concepción Arenal y desde los Espacios de Igualdad proponemos acercarnos a esta mujer indispensable en nuestra historia, que cursó sus estudios en la Universidad Central de Madrid, aunque para acudir a las clases tuvo que hacerse pasar por hombre dado que la mujer estaba excluida de la educación posterior. Se diplomó en Derecho y fue pionera en el feminismo español. Conoceremos su historia y su trabajo en defensa de la libertad y los derechos de las mujeres.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae4ec0848d344710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Lucía Sánchez Saornil,Espacio de Igualdad Lucía Sánchez Saornil,"Plaza Euripides, 1. 28022, Madrid",San Blas-canillejas,Canillejas,28022,40.449003967549075,-3.6069161377213526,taller
11224203,Bigott,Bigott,,"S,D",19/12/2020 - 20/12/2020 12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94ad7ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11223536,BIVO. Generación de energía eléctrica mediante el movimiento humano (BIo VOltios),BIVO. Generación de energía eléctrica mediante el movimiento humano (BIo VOltios),,M,22/04/2019 - 31/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b581a173e0c94710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab Prado,Medialab-Prado,"Calle Alameda, 15. 28014, Madrid",Centro,Cortes,28014,40.410560776119,-3.6937931079230744,cultura
11220424,Blip &amp; Lúa. Una historia de amistad intergaláctica - Jujurujú Teatro (Madrid),Blip &amp; Lúa. Una historia de amistad intergaláctica - Jujurujú Teatro (Madrid),0,"L,M,X,J,V,S,D",10/10/2020 - 11/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c63bc5678c74710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,Parque de El Retiro,parque del Retiro,"Avenida México, 4. 28009, Madrid",Retiro,Los Jeronimos,28009,40.41878362561595,-3.6866519471003647,teatro
11216052,Botero. 60 años de pintura,Botero. 60 años de pintura,"10,5","L,M,X,J,V,S,D",17/09/2020 - 07/02/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cbac23093944710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,CentroCentro,"Plaza Cibeles, 1. 28014, Madrid",Retiro,Los Jeronimos,28014,40.419011767401095,-3.692206111679657,cultura
11217289,Buscar empleo juntas. Así llegaremos más lejos,Buscar empleo juntas. Así llegaremos más lejos,0,M,08/09/2020 - 29/09/2020 10:00,"La experiencia nos ha demostrado que cuando actuamos unidas llegamos más lejos y con más energía y ánimo. Así que vamos a crear un grupo de mujeres que quieran compartir, apoyar y apoyarse en la búsqueda de empleo. Juntas saldremos de esta.  Por correo electrónico recibirás información de interés, pudiendo mandar tus dudas para que te hagamos una devolución. También cada 15 días se realizarán actividades conjuntas a fijar en función de las necesidades del grupo a través de videoconferencia por la plataforma Zoom.   Taller virtual dirigido a mujeres.   Se requiere inscripción previa en el Espacio (vía telefónica o por correo electrónico).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=977483bb74354710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad María de Maeztu,Espacio de Igualdad María de Maeztu,"Calle Comandante Fontanes, 8. 28019, Madrid",Carabanchel,San Isidro,28019,40.395280262214236,-3.7219395095828647,taller
11217904,Carrete de Málaga,Carrete de Málaga,,,09/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=914faf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11232968,Casa Feito,Casa Feito,,,02/10/2020 19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=040599cc9f3c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Buenavista ,Biblioteca Pública Municipal - Buenavista,"Avenida Toreros, 5. 28028, Madrid",Salamanca,Guindalera,28028,40.43200210571468,-3.6709293330780204,conferencia
11234685,Casas del mundo,Casas del mundo,,"S,D",24/10/2020 - 20/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=602b36a86e3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11175725,CentroCentro sigue online,CentroCentro sigue online,,"L,M,X,J,V,S,D",14/04/2020 - 15/05/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63d8e7e927722710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,CentroCentro,"Plaza Cibeles, 1. 28014, Madrid",Retiro,Los Jeronimos,28014,40.419011767401095,-3.692206111679657,Arte audiovisual
11219377,Certamen Historia de Hortaleza Juan Carlos Aragoneses,Certamen Historia de Hortaleza Juan Carlos Aragoneses,0,"L,M,X,J,V,S,D",01/10/2020 - 15/01/2021 00:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8fbf62c87274710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Huerta de la Salud,Biblioteca Pública Municipal - Huerta de La Salud,"Calle Mar De Las Antillas, 10. 28033, Madrid",Hortaleza,Pinar Del Rey,28033,40.47571688103069,-3.64667257750353,cultura
11206680,CIMA EN CORTO: ABRIENDO VENTANAS. Desafíos de la distribución de cortometrajes,CIMA EN CORTO: ABRIENDO VENTANAS. Desafíos de la distribución de cortometrajes,,,30/09/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a5242953d493710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391053041229135,-3.6958079719260075,cultura
11233669,Cine fórum: El baile de los vampiros,Cine fórum: El baile de los vampiros,,,29/10/2020 18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=285aebc9b15c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,cine documental
11233642,Cine fórum: El Bazar de las Sorpresas,Cine fórum: El Bazar de las Sorpresas,,,15/10/2020 18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8509ebc9b15c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,cine documental
11233627,Cine fórum: Los santos inocentes,Cine fórum: Los santos inocentes,,,06/10/2020 18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=078750dc3b4c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,cine documental
11233665,Cine fórum: Viridiana,Cine fórum: Viridiana,,,27/10/2020 18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd0aebc9b15c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,cine documental
10959158,Cita con la Copla,Cita con la Copla,0,,14/10/2020 19:00,"Concierto. Copla. A cargo de Manuel de Segura. Manuel de Segura es un Cantante al más puro estilo español, tiene el sabor de nuestra cultura musical llevando uno de los géneros más queridos que es nuestra Copla. Sus espectáculos y presentaciones llenan de alegría y nostalgia a todo el público.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0388a5619d9fa610VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,música
10959145,Clásicos a través del tiempo,Clásicos a través del tiempo,0,,22/10/2020 19:00,"Concierto. Trío Gounod. Formado por la belga Ariane Leonard (soprano), la española Elena Alonso (arpa) y el pianista, compositor y director ruso Rostislav Fedorov (piano). En este bonito recital el trío 'Gounod' hará un recorrido a través de los siglos por las piezas de la música clásica más célebres de compositores como Mozart, Beethoven, Shubert, Bach, Haendel y Bizet, entre otros.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73d7485be29fa610VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,música
11217276,Club de apoyo al empleo,Club de apoyo al empleo,0,X,16/09/2020 - 30/09/2020 10:00,Espacio destinado a mujeres que se encuentren en búsqueda activa de empleo. Compartiremos ofertas de empleo relacionadas con los diferentes perfiles profesionales; se construirán nuevas estrategias e itinerarios a través de los cuales acceder autónomamente a ofertas de empleo (público y privado).  Actividad virtual dirigida a mujeres.   Se requiere inscripción previa en el Espacio (vía telefónica o por correo electrónico),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b0483bb74354710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe74849c67261510VgnVCM1000000b205a0aRCRD,Espacio de Igualdad María Telo,Espacio de Igualdad María Telo,"Calle Camino De Los Vinateros, 51. 28030, Madrid",Moratalaz,Media Legua,28030,40.41087442118042,-3.6538891267077664,taller
11216448,Club de empleo ÍTACA,Club de empleo ÍTACA,0,V,11/09/2020 - 30/10/2020 11:00,"Ítaca es un grupo de mujeres que quieren mejorar su relación con el empleo. Nos reunimos todos los viernes para compartir y apoyarnos mutuamente. Se comparten saberes, experiencias e información. También miedos, incertidumbres e inseguridades. Es un espacio en el que las mujeres participantes no se sienten solas en la construcción de su camino profesional, es un impulsor para crecer, no decaer y sucumbir a la desmotivación.  Actividad virtual (a través de la plataforma Skype) dirigida a mujeres.  Si estás interesada en participar solicita cita previa con el área de desarrollo profesional del Espacio de Igualdad vía telefónica o por el correo electrónico",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f1bfe953fd44710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Elena Arnedo Soriano,Espacio de Igualdad Elena Arnedo Soriano,"Calle Arregui Y Aruej, 31. 28007, Madrid",Retiro,Adelfas,28007,40.40254931370529,-3.668092320219012,taller
11234575,Cocinando cuentos con todas las letras,Cocinando cuentos con todas las letras,,,14/11/2020,A las 12 y 18 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dcc15493c3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11234577,Cocinando cuentos con todas las letras,Cocinando cuentos con todas las letras,,,19/12/2020,A las 12 y 18 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29ec15493c3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11217895,"Colina, Carmona, Serrano y Barrueta","Colina, Carmona, Serrano y Barrueta",,,08/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=345eaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11216409,Cómo identificar mis competencias para mejorar mi búsqueda de empleo,Cómo identificar mis competencias para mejorar mi búsqueda de empleo,0,M,22/09/2020 - 29/09/2020 10:30,"La escasa valoración social e invisibilización de los aprendizajes realizados en el ámbito de los cuidados, doméstico y social (currículo oculto) hace que no se puedan reconocer las capacidades desarrolladas y extrapolarlas al mundo del trabajo. ¿Te cuesta identificar lo que se te da bien y lo que te gusta hacer? ¿Quieres elaborar un 'inventario' de esos saberes, aprender a traducirlos en competencias reconocidas por el mercado para incorporarlas al currículo, la carta de presentación y a la entrevista de selección?  Taller virtual (a través de la plataforma Zoom), dirigido a mujeres.  Necesaria inscripción previa a través del correo electrónico o el teléfono del Espacio de Igualdad.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8c2b6e17ad44710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Clara Campoamor,Espacio de Igualdad Clara Campoamor,"Calle Maria Martinez Oviol, 12. 28021, Madrid",Villaverde,Los Rosales,28021,40.35087114162283,-3.691508909255186,taller
