Distrito,Subepigrafe,Apartado,Numero_de_archivo,Naturaleza_del_inmueble,Situacion_Destino,Destino,Tamanio_Solar
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.089,URBANA,CALLE DE JUAN ESPLANDIU Nº 4 B,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ANTES DENOMINADO PARQUE CASA BLANCA. DENTRO DESU PERÍMETRO SE ENCUENTRA UBICADA UNA CASETA DE PERSONAL, ALMACÉN DE HERRAMIENTAS Y MAQUINARIA Y LAIN STALACIÓN DEPORTIVA BÁSICA PARQUE DE ROMA I (PISTA DE FÚTBOL SALA Y PISTA POLIDEPORTIVA), SITUADAEN LA CALLE JUAN ESPLANDIU Nº 4-B Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE ROMA III (ROCÓDROMO),SITUADA EN LA CALLE ALCALDE SAINZ DE BARANDA, 90.",183270
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.09,URBANA,PLAZA DE MURILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DECLARADOS DE INTERES GENERAL EN LA CATEGORIADE MONUMENTO.,17500
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.091,URBANA,PLAZA DE LA LEALTAD,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. JARDINES DECLARADOS BIEN DE INTERES GENERAL ENLA CATEGORIA DE MONUMENTO.,8000
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.096,URBANA,CALLE DE ANTONIO NEBRIJA Nº 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4724
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.1,URBANA,CALLE DE JOSÉ ANSELMO CLAVÉ Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,145.5
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.092,URBANA,CALLE DE LUIS MITJANS Nº 52 A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,980.22
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.093,URBANA,CALLE DE LAS COCHERAS Nº 1-3,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA COCHERAS (PISTA DE FÚTBOL, PISTA DE BALONCESTO, PISTA DE PATINAJE, ZONADE PARKOUR -BAJO EL PUNTE DE DOCTOR ESQUERO-), SITUADA EN LA CALLE COCHERAS, 1 Y 3. DOTACIONALSERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓNDEPORTIVA BÁSICA COCHERAS (PISTA DE FÚTBOL, PISTA DE BALONCESTO, PISTA DE PATINAJE, ZONA DE PARKOUR-BAJO EL PUNTE DE DOCTOR ESQUERO-), SITUADA EN LA CALLE COCHERAS, 1 Y 3.",8229
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.094,URBANA,CALLE DE CATALINA SUÁREZ Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,215.32
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.095,URBANA,CALLE DE JÁTIVA Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1670.6
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.097,URBANA,PLAZA DE MARIANO DE CAVIA,"NO FIGURA COMO ZONA VERDE EN EL PGOUM97, AUNQUE SI EN EL REGISTRO.",654.5
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.099,URBANA,CALLE DE LUIS PEIDRÓ Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA UNCANTÓN DE LIMPIEZA.,4104.13
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.105,URBANA,AVENIDA DE LA CIUDAD DE BARCELONA Nº 184,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. BAJA FINCA Nº 182 DEL INVENTARIO DELAYUNTAMIENTO DE MADRID.,2372.71
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.106,URBANA,CALLE DEL PEZ VOLADOR Nº 21,"LA PARCELA SE ENCUENTRA EN PARTE DESTINADA A ZONA VERDE, EN PATE A VIARIO Y EN PARTE ZONA DEPORTIVA,SIENDO LA PARTE DESTINADA A ZONA VERDE UNA PORCIÓN DE LA PARCELA PMS 3.199 (ACTIVO 35-2336 DENOMINADOPARQUE ROMA) POR LO QUE ES POSIBLE QUE EXISTA UNA DOBLE INMATRICULACIÓN.",9060
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,300.107,URBANA,CALLE DE ANDRÉS TORREJÓN Nº 19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,488.75
RETIRO,ZONAS VERDES,PARQUES Y JARDINES,301.085,URBANA,CALLE DE ANGELES GARCÍA MADRID Nº 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1788
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.108,URBANA,CALLE DE SALAS Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDE BÁSICO.,677.61
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.109,URBANA,CALLE DE GOYA Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DEBAJO DEL MONUMENTO SITUADO EN DICHOS JARDINESSE ENCUENTRA UBICADA UNA CASETA ALMACEN.,19928.66
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.11,URBANA,AVENIDA DE BRASILIA Nº 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOSUNOS VESTUARIOS DEPORTIVOS Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE BREOGÁN (CAMPO DE FÚTBOL 7 DECÉSPED ARTIFICIAL, PISTA DE FÚTBOL SALA, PISTA DE BALONCESTO, 4 PISTAS DE PÁDEL, 2 TENIS DE MESA YCIRCUITO DE FOOTING), SITUADA EN LA AVDA. BRASILIA 2 Y 4.",19750.5
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.111,URBANA,AVENIDA DE BRASILIA Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADA UNA CASETA DE JARDINEROS.,73900
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.112,URBANA,CALLE DE ENRIQUE D'ALMONTE Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,76063.21
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.113,URBANA,CALLE DEL DOCTOR GÓMEZ ULLA Nº 9,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRAN UBICADOSUNA CASETA DE PERSONAL, UN ALMACÉN Y LA INSTALACIÓN DEPORTIVA BÁSICA EVA DUARTE (2 PISTAS DE BOLOS YPETANCA, PISTA DE CHITO, 2 PISTAS DE PÁDEL, 3 PISTAS POLIDEPORTIVAS Y 2 TENIS DE MESA).",37129.63
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.12,URBANA,CALLE DE TOMÁS LÓPEZ Nº 8-10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,743
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.121,URBANA,CALLE DE LA POVEDA Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,773.24
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.122,URBANA,CALLE DEL PRÍNCIPE DE VERGARA Nº 68,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4509.4
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.118,URBANA,CALLE DE JOSÉ PICÓN Nº 26,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,867.32
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.119,URBANA,CALLE DE RAMÓN DE AGUINAGA C/V CALLE RUFINO BLANCO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3628.12
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.123,URBANA,CALLE DE JUAN BRAVO Nº 3 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,616.2
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.124,URBANA,CALLE DE JUAN BRAVO Nº 3-C,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1569.8
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.125,URBANA,"CALLE DE MARTÍNEZ IZQUIERDO, 57 C/V CALLE DE LUIS CALVO",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,815.41
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.126,URBANA,AVENIDA DE BAVIERA Nº 15,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1387.39
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.127,URBANA,AVENIDA DE LA GUINDALERA Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3676.24
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.128,URBANA,PLAZA DE BURDEOS Nº 1-4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2861.52
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.129,URBANA,PLAZA DE BASILEA Nº 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1249.99
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.13,URBANA,CALLE DE BRESCIA Nº 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,777.28
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.131,URBANA,CALLE DE BRESCIA Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1832.48
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.132,URBANA,CALLE DE BOSTON Nº 1A,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA BOSTON: PISTA POLIDEPORTIVA CUBIERTA (MARCAJES DE BALONCESTO, FÚTBOLSALA Y BALONMANO) Y TENIS DE MESA, SITA EN LA CALLE BOSTON, 1.",3521.57
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.133,URBANA,AVENIDA DE AMÉRICA Nº 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,125.41
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.134,URBANA,AVENIDA DE BAVIERA Nº 12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1960.16
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.135,URBANA,AVENIDA DE BRASILIA Nº 37-39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,421.43
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.136,URBANA,CALLE DE BERLIN Nº 5 D,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,639.13
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.137,URBANA,CALLE DE BERLIN Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1527.86
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.138,URBANA,CALLE DE BERLIN Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,193.79
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.139,URBANA,PLAZA DE VENECIA Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,278.23
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.14,URBANA,CALLE DE BERNA Nº 5-11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,532.01
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.141,URBANA,AVENIDA DE BRUSELAS C/V AVENIDA DE BONN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1484.37
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.142,URBANA,CALLE DE BERNA Nº 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,299.01
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.143,URBANA,AVENIDA DE BONN Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1763.83
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.144,URBANA,CALLE DE BOLONIA Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1015.82
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.145,URBANA,AVENIDA DE BONN Nº 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,568.39
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.146,URBANA,AVENIDA DE BRUSELAS Nº 51,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,203.86
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.147,URBANA,PLAZA DE BURDEOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,411.75
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.148,URBANA,AVENIDA DE BRUSELAS C/V CALLE DE LUIS CALVO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6093.02
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.149,URBANA,CALLE DE BREMEN C/V CALLE ARROYO DEL CANALILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2040.63
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.15,URBANA,CALLE DE BAYONA Nº 1-11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,707.26
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.151,URBANA,PLAZA DE BASILEA Nº 2-6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1657.75
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.152,URBANA,AVENIDA DE BRUSELAS Nº 44-46,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,593.24
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,300.153,URBANA,CALLE VILLAFRANCA Nº 19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,812.29
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,301.051,URBANA,PLAZA DE AMÉRCIA ESPAÑOLA Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,53029.13
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,301.052,URBANA,CALLE DE HERMOSILLA C/V CALLE DE LANUZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,249.94
SALAMANCA,ZONAS VERDES,PARQUES Y JARDINES,301.21,URBANA,CALLE DE RAFAELA BONILLA Nº 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,115.04
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.154,URBANA,CALLE DE VÍCTOR DE LA SERNA Nº 21 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL DE JARDINERÍA.,8380.27
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.155,URBANA,CALLE DE DOCTOR FLEMING Nº 40,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11464.77
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.156,URBANA,CALLE MAURICIO LEGENDRE C/V CALLE JOSE VASCONCELOSC/V A CALLE JOSE VASCONCELOS,VERDE BÁSICO.,1662
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.157,URBANA,PASEO DE LA CASTELLANA Nº 78 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADA UNA CASETA DE JARDINEROS.,15100
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.158,URBANA,CALLE DEL PRINCIPE DE VERGARA Nº 148,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3985
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.159,URBANA,AVENIDA DE RAMON Y CAJAL Nº 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADO UN AUDITORIO (ADSCRITO AL DISTRITO DE CHAMARTÍN POR DECRETO DE 27 DE FEBRERO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA), UN TEMPLETE DE MÚSICA(CALLE SAN ERNESTO, 6) Y EN EL SUBSUELO UN EVACUATORIO. IGUALMENTE SE ENCUENTRAN UBICADOS UN QUIOSCOBIBLIOTECA, LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE BERLÍN: PISTA POLIDEPORTIVA (MARCAJES DE FÚTBOLSALA Y 2 BALONCESTOS TRANSVERSALES) Y PISTA DE CHITO, SITO EN LA CALLE MARCENADO, Nº 51 Y UNA CASETADE PERSONAL DE JARDINERÍA.",59490.47
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.16,URBANA,CALLE DEL PADRE CLARET Nº 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,15500
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.165,URBANA,CALLE DEL PALMITO Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1236.63
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.166,URBANA,CALLE DE RECAREDO Nº 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,654.53
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.167,URBANA,CALLE DEL CORAZÓN DE MARÍA Nº 18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4624
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.17,URBANA,CALLE DE MARTÍN MACHÍO Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,438.3
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.161,URBANA,AVENIDA DE LA PAZ C/V CUESTA SAGRADO CORAZÓNAVDA. DE LA PAZ C/V CUESTA SAGRADO CORAZÓN.,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,19001.42
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.162,URBANA,CALLE DE PRADILLO Nº 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,105.05
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.163,URBANA,PLAZA DE VALPARAÍSO,ZONA VERDE BÁSICA. EN EL SUBSUELO HA SIDO PROYECTADA Y APROBADA LA EJECUCIÓN DE UN APARCAMIENTO PARARESIDENTES.,945
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.164,URBANA,CALLE DEL PRINCIPE DE VERGARA Nº 141,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5556
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.168,URBANA,CALLE DE COLOMBIA Nº 59,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. IDB COLOMBIA (PISTA DE PATINAJE). ADSCRITA ALDISTRITO DE CHAMARTÍN POR DECRETO DE 27 DE FEBERO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DEECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA. ESTE ACTIVO ES PARTE DE LOS JARDINES DE JUANITA REINA,CUYA DENOMINACIÓN FUE APROBADA POR EL PLENO DEL DISTRITO DE CHAMARTIN EL 09/04/2015.",616
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.169,URBANA,CALLE DE VINAROZ Nº 29,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1959.5
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.171,URBANA,CALLE DE LOS CONDES DEL VAL Nº 19,PARCELA QUE LA MITAD DE SU SUPERFICIE SE ENCUENTRA DENTRO DE UNA ZONA AJARDINADA DEL EDIFICIO DE LACALLE ALBERTO ALCÓCER Nº 30 Y LA OTRA MITAD FORMA PARTE DE LA VÍA PÚBLICA CALLE DE LOS CONDES DELVAL.,40.5
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,300.172,URBANA,CALLE DE LOS CONDES DEL VAL Nº 19 BIS,PARCELA QUE LA MITAD DE SU SUPERFICIE SE ENCUENTRA DENTRO DE UNA ZONA AJARDINADA DEL EDIFICIO DE LACALLE ALBERTO ALCÓCER Nº 30 Y LA OTRA MITAD FORMA PARTE DE LA VÍA PÚBLICA CALLE DE LOS CONDES DELVAL.,37.8
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.037,URBANA,CALLE DE PUERTO RICO Nº 56,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2700
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.038,URBANA,CALLE DE PARAGUAY Nº 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1800
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.053,URBANA,"AVENIDA DE ALFONSO XIII, JUNTO AL Nº 158",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1304
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.054,URBANA,PASEO DE NUESTRA SEÑORA DEL RECUERDO C/V AV. DE BURGOS Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1327
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.055,URBANA,PASEO DE NUESTRA SEÑORA DEL RECUERDO C/V AV. DE BURGOS Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,513
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.073,URBANA,CALLE DE ROSA JARDÓN Nº 11,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA ROSA JARDÓN (PISTA DE FÚTBOL SALA). ADSCRITA AL DISTRITO DE CHAMARTÍNPOR DECRETO DE 27 DE FEBERO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA YADMINISTRACIÓN PÚBLICA.",4268.39
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.074,URBANA,CALLE DE SANTA MARÍA MAGDALENA Nº 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2771.84
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.075,URBANA,AVENIDA DE LA PAZ C/V CALLE DE LA DRÁCENA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. DENTRO DE SU PERÍMETRO SE HALLA LA INSTALACIÓNDEPORTIVA BÁSICA DRÁCENA (PISTA DE FÚTBOL SALA). ADSCRITA AL DISTRITO DE CHAMARTÍN POR DECRETO DE 27DE FEBERO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA.",12572.73
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.22,URBANA,CALLE DEL CORAZÓN DE MARÍA Nº 56-66,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7022
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.221,URBANA,CALLE DEL PADRE CLARET Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11423.53
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.222,URBANA,CALLE CORAZÓN DE MARÍA Nº 84,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5190
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.223,URBANA,PLAZA DEL COLEGIO ATENEO POLITÉCNICO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,564.3
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.224,URBANA,CALLE DEL PADRE DAMIAN Nº 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2300
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.225,URBANA,CALLE DE LÓPEZ DE HOYOS Nº 57,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1979.39
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.226,URBANA,CALLE DEL DUQUE DE SEVILLA Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,907.4
CHAMARTÍN,ZONAS VERDES,PARQUES Y JARDINES,301.227,URBANA,CALLE DE FEDERICO SALMÓN Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2949.25
TETUÁN,ZONAS VERDES,PARQUES Y JARDINES,300.173,URBANA,CALLE DE LA BASILICA Nº 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3300
TETUÁN,ZONAS VERDES,PARQUES Y JARDINES,300.174,URBANA,CALLE DE TERESITA GONZALEZ QUEVEDO Nº 1-7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4800
TETUÁN,ZONAS VERDES,PARQUES Y JARDINES,300.175,URBANA,CALLE DE PINOS ALTA Nº 77,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3500
TETUÁN,ZONAS VERDES,PARQUES Y JARDINES,300.176,URBANA,PASEO DE LA DIRECCIÓN Nº 289,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. FORMA PARTE DEL PARQUE AGUSTÍN RODRÍGUEZSAHAGÚN.,260.15
