Centro_codigo,Centro_nombre,Centro_tipo_codigo,Centro_tipo_descripcion,Centro_titularidad,Direccion,Direccion_codigo_postal,Municipio_codigo,Municipio_nombre,Distrito_codigo,Distrito_nombre,Contacto_telefono,Contacto_fax,Contacto_web,Contacto_email,Direccion_coor_x,Direccion_coor_y
28002211,VILLA DE COBEÑA,070,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE de la Fuente 17,28863,041,Cobeña,,,916208425,916208425,http://www.educa.madrid.org/cp.villadecobena.cobena,cp.villadecobena.cobena@educa.madrid.org,457159,4491094
28002245,APIS AURELIA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Madrid 28,28380,043,Colmenar de Oreja,,,918943309,918942560,http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja,cp.apisaurelia.colmenardeoreja@educa.madrid.org,466596,4440444
28002269,SEIS DE DICIEMBRE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Madrid s/n,28270,044,Colmenarejo,,,918589021,918423075,http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo,cp.seisdediciembre.colmenarejo@educa.madrid.org,414069,4490088
28002270,SOLEDAD SAINZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Amargura 20,28770,045,Colmenar Viejo,,,918450878,918458101,http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo,cp.soledadsainz.colmenarviejo@educa.madrid.org,435429,4501233
28002282,VIRGEN DE LOS REMEDIOS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de la Libertad 3,28770,045,Colmenar Viejo,,,918452097,918459203,http://www.educa.madrid.org/cp.remedios.colmenarviejo,cp.remedios.colmenarviejo@educa.madrid.org,435134,4501531
28002312,MARQUES DE SANTILLANA,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE de la Isla del Rey 5,28770,045,Colmenar Viejo,,,918452114,918463313,http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo,ies.marquesdesantil.colmenarviejo@educa.madrid.org,434845,4502351
28002351,INTERNACIONAL PINOSIERRA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE del Gavilán 2,28760,903,Tres Cantos,,,918040212,918040600,www.casvitrescantos.es,info@casvitrescantos.es,439913,4493436
28002361,VIRGEN DE LA PAZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Goya 5,28450,046,Collado Mediano,,,918557007,918557007,http://www.educa.madrid.org/cp.delapaz.colladomediano,cp.delapaz.colladomediano@educa.madrid.org,412816,4505384
28002385,CAÑADA REAL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE el Almiar 35,28400,047,Collado Villalba,,,918500060,918506550,http://www.educa.madrid.org/cp.canadareal.colladovillalba,cp.canadareal.colladovillalba@educa.madrid.org,414458,4498946
28002397,SANTISIMA TRINIDAD,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Morales Antuñano 7,28400,047,Collado Villalba,,,918500220,918515588,http://www.educa.madrid.org/cc.trinidad.colladovillalba,cc.trinidad.colladovillalba@educa.madrid.org,414652,4497956
28002403,MIGUEL DELIBES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Ruiz de Alarcón 8,28400,047,Collado Villalba,,,918501823,918490169,http://www.educa.madrid.org/cp.delibes.colladovillalba,cp.delibes.colladovillalba@educa.madrid.org,415183,4497766
28002415,JAIME FERRAN,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Matalpino 22,28400,047,Collado Villalba,,,918501571,918508523,http://www.educa.madrid.org/ies.jaimeferran.colladovillalba,ies.jaimeferran.colladovillalba@educa.madrid.org,415198,4499081
28002427,VIRGEN DE LA ALMUDENA,073,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,CTRA Moralzarzal 10,28400,047,Collado Villalba,,,918500061,918510128,http://www.educa.madrid.org/cc.virgendelaalmudena.colladovillalba,cc.virgendelaalmudena.colladovillalba@educa.madrid.org,415723,4499209
28002464,SAN PABLO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Iglesia 13,28821,049,Coslada,,,916711196,916711196,http://www.educa.madrid.org/cp.sanpablo.coslada,cp.sanpablo.coslada@educa.madrid.org,451771,4475359
28002488,MAMA JUANITA,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CALLE de la Iglesia 15,28821,049,Coslada,,,916711120,916714516,http://www.mamajuanita.com,cc.mamajuanita.coslada@educa.madrid.org,451763,4475386
28002506,VIRGEN DEL HENAR,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Maches Gómez 4,28821,049,Coslada,,,916717171,916717171,http://www.educa.madrid.org/cc.virgendelhenar.coslada,cc.virgendelhenar.coslada@educa.madrid.org,452169,4475393
28002543,SAN ESTEBAN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de San Pablo 29,28823,049,Coslada,,,916731330,916731330,http://www.educa.madrid.org/cp.sanesteban.coslada,cp.sanesteban.coslada@educa.madrid.org,454897,4476625
28002580,MIGUEL CATALAN,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA de José Gárate s/n,28823,049,Coslada,,,916727142,916727111,http://www.educa.madrid.org/ies.miguelcatalan.coslada,ies.miguelcatalan.coslada@educa.madrid.org,454090,4475869
28002609,NTRA. SRA. DE LA SOLEDAD,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Francisco de Quevedo 3,28978,050,Cubas de la Sagra,,,918142162,918142162,http://www.educa.madrid.org/cp.soledad.cubas,cp.soledad.cubas@educa.madrid.org,429307,4449552
28002646,HERMANOS ORTIZ DE ZARATE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Sociedad de Cosecheros 2,28370,052,Chinchón,,,918940961,918941028,http://www.educa.madrid.org/cp.ortizdezarate.chinchon,cp.ortizdezarate.chinchon@educa.madrid.org,464323,4443101
28002671,ANGEL BERZAL FERNANDEZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO del Fresno de Torote s/n,28814,053,Daganzo de Arriba,,,918841258,918782503,http://www.educa.madrid.org/cp.angelberzalfern.daganzo,cp.angelberzalfern.daganzo@educa.madrid.org,461596,4488900
28002695,FELIPE II,012,COLEGIO DE EDUCACIÓN PRIMARIA,PÚBLICO,CALLE de Alfonso XIII 5,28280,054,"Escorial, El",,,918960697,918909153,http://www.educa.madrid.org/cp.felipesegundo.elescorial,cp.felipesegundo.elescorial@educa.madrid.org,404854,4492927
28002713,PADRE GERARDO GIL,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Padre Villacastín s/n,28280,054,"Escorial, El",,,918902850,918901992,http://www.educa.madrid.org/eei.gerardogil.elescorial,eei.gerardogil.elescorial@educa.madrid.org,404651,4493218
28002737,CARLOS RUIZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Prado 2,28595,055,Estremera,,,918721356,918721649,http://www.educa.madrid.org/cp.carlosruiz.estremera,cp.carlosruiz.estremera@educa.madrid.org,490842,4448099
28002804,SAN ESTEBAN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de los Ángeles 13,28944,058,Fuenlabrada,,,916905830,916060384,http://www.educa.madrid.org/cp.sanesteban.fuenlabrada,cp.sanesteban.fuenlabrada@educa.madrid.org,432929,4459864
28002853,MARTINA GARCIA,070,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,AVDA Julián Sánchez 17,28140,059,Fuente el Saz de Jarama,,,916200825,916224053,http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz,cp.martinagarcia.fuenteelsaz@educa.madrid.org,456391,4497763
28002865,ALARILLA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Virgen de Alarilla 10,28597,060,Fuentidueña de Tajo,,,918728403,918728403,http://www.educa.madrid.org/cp.alarilla.fuentiduena,cp.alarilla.fuentiduena@educa.madrid.org,486272,4440687
28002877,CARLOS RUIZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Colmenarejo 40,28260,061,Galapagar,,,918587015,918581268,http://www.educa.madrid.org/cp.carlosruiz.galapagar,cp.carlosruiz.galapagar@educa.madrid.org,414831,4492099
28002890,SAN GREGORIO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA de Galapagar-La Navata s/n,28260,061,Galapagar,,,918581371,918582572,http://www.educa.madrid.org/cp.sangregorio.galapagar,cp.sangregorio.galapagar@educa.madrid.org,415560,4492944
28002944,LA ALHONDIGA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Buenavista 26,28904,065,Getafe,,,916952103,916010676,http://www.educa.madrid.org/cp.laalhondiga.getafe,cp.laalhondiga.getafe@educa.madrid.org,437305,4462080
28002956,ORTIZ ECHAGUE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Titulcia 24,28903,065,Getafe,,,916017961,916955453,http://www.educa.madrid.org/cp.ortizechague.getafe,cp.ortizechague.getafe@educa.madrid.org,438495,4462697
28002968,SANTA MARGARITA MARIA ALACOQUE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de las Ciudades 19,28903,065,Getafe,,,916953023,916963453,http://www.educa.madrid.org/cp.santamargarita.getafe,cp.santamargarita.getafe@educa.madrid.org,438691,4463387
28002981,SAGRADO CORAZON,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Guadalajara 2,28901,065,Getafe,,,916953007,916963091,http://www.educa.madrid.org/cp.sagradocorazon.getafe,cp.sagradocorazon.getafe@educa.madrid.org,437744,4461979
28003021,LICEO JUAN DE LA CIERVA I,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE Tarragona 3,28903,065,Getafe,,,916830742,916830742,http://www.educa.madrid.org/cc.liceojuancierva.getafe,cc.liceojuancierva.getafe@educa.madrid.org,438656,4462559
28003055,MENGUAL,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE Cuenca 2,28902,065,Getafe,,,918656344,916827912,http://www.educa.madrid.org/cc.mengual.getafe,cc.mengual.getafe@educa.madrid.org,438240,4462212
28003092,SANTA TERESA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Dolores Valle 1,28909,065,Getafe,,,916847051,916847552,http://www.educa.madrid.org/cc.santateresa.getafe,cc.santateresa.getafe@educa.madrid.org,443798,4464296
28003110,JESUS NAZARENO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE del Hospital de San José 28,28901,065,Getafe,,,916950321,916962414,http://www.colegiojesusnazareno.es,cc.jesusnazareno.getafe@educa.madrid.org,438102,4461929
28003134,SAN JOSE,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Velasco 2,28901,065,Getafe,,,916953969,,http://www.educa.madrid.org/cc.sanjose.getafe,cc.sanjose.getafe@educa.madrid.org,437914,4462195
28003171,SAN SEBASTIAN,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,TRVA de los Depósitos 2,28903,065,Getafe,,,916955320,IDEM,http://www.educa.madrid.org/cc.sansebastian.getafe,cc.sansebastian.getafe@educa.madrid.org,438287,4462711
28003201,MATEMATICO PUIG ADAM,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Toledo 45,28901,065,Getafe,,,916950279,916969962,http://www.educa.madrid.org/ies.puigadam.getafe,ies.puigadam.getafe@educa.madrid.org,437479,4461038
28003250,LA INMACULADA-PADRES ESCOLAPIOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PLAZA Obispo Felipe Scio Riaza 1,28901,065,Getafe,,,916951900,916951904,http://www.escolapiosdegetafe.es,cc.lainmaculada.getafe@educa.madrid.org,437822,4462088
28003262,DIVINA PASTORA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO Pablo Iglesias 5,28901,065,Getafe,,,916950519,,http://www.divinapastoragetafe.es,cc.divinapastora.getafe@educa.madrid.org,437718,4462327
28003286,SESEÑA Y BENAVENTE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Alemania 1,28907,065,Getafe,,,916968315,916843437,http://www.educa.madrid.org/cp.sesena.getafe,cp.sesena.getafe@educa.madrid.org,437323,4464297
28003304,ALARNES,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Toledo 44,28901,065,Getafe,,,916814203,916836863,http://www.educa.madrid.org/ies.alarnes.getafe,ies.alarnes.getafe@educa.madrid.org,437552,4461314
28003316,SAN JOSE DE CALASANZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Núñez de Balboa 10,28902,065,Getafe,,,916825502,916016786,http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe,cp.sanjosedecalasanz.getafe@educa.madrid.org,437921,4462499
28003328,CIUDAD DE MADRID,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de las Ciudades 21,28903,065,Getafe,,,916952018,916829328,http://www.educa.madrid.org/cp.ciudaddemadrid.getafe,cp.ciudaddemadrid.getafe@educa.madrid.org,438657,4463275
28003407,GARCILASO DE LA VEGA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Fuente de la Salud 32,28971,066,Griñón,,,918140050,918140819,http://www.educa.madrid.org/cp.garcilaso.grinon,cp.garcilaso.grinon@educa.madrid.org,427458,4451955
28003419,LA SALLE,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Levante 1,28971,066,Griñón,,,918140085,918103016,http://www.educa.madrid.org/cc.lasalle.grinon,cc.lasalle.grinon@educa.madrid.org,427182,4451648
28003420,ALEJANDRO RUBIO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Prado Panetes 36,28794,067,Guadalix de la Sierra,,,918470256,918470773,http://www.educa.madrid.org/cp.alejandrorubio.guadalix,cp.alejandrorubio.guadalix@educa.madrid.org,441354,4514738
28003444,COLEGIO JUAN PABLO II Y LA INMACULADA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Recaredo Collar 2,28440,068,Guadarrama,,,918540118,918542849,http://colegiojuanpablosegundo.es/guadarrama/,cc.lainmaculada.guadarrama@educa.madrid.org,407756,4503145
28003456,VILLA DE GUADARRAMA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de los Dos Escoriales 11,28440,068,Guadarrama,,,918541017,918540301,http://www.educa.madrid.org/cp.villadeguadarrama.guadarrama,cp.villadeguadarrama.guadarrama@educa.madrid.org,407945,4502203
28003481,VIRGEN DE LA ENCINA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Hurtada 57,28240,072,Hoyo de Manzanares,,,918566179,918568392,http://www.educa.madrid.org/cp.encina.hoyodemanzanares,cp.encina.hoyodemanzanares@educa.madrid.org,423851,4497510
28003493,HERMANOS TORA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Conde 3,28970,073,Humanes de Madrid,,,916040273,916040538,http://www.educa.madrid.org/cp.hermanostora.humanes,cp.hermanostora.humanes@educa.madrid.org,429401,4455812
28003501,CALDERON DE LA BARCA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Río Duero 24,28913,074,Leganés,,,914810294,916850961,http://www.educa.madrid.org/cp.calderondelabarca.leganes,cp.calderondelabarca.leganes@educa.madrid.org,434864,4465284
28003523,LEPANTO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Río Manzanares 37,28913,074,Leganés,,,916935485,912749986,http://www.educa.madrid.org/cp.lepanto.leganes,cp.lepanto.leganes@educa.madrid.org,434625,4465324
28003535,MARQUES DE LEGANES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Pizarro 4,28911,074,Leganés,,,916939114,916894703,http://www.educa.madrid.org/cp.marquesdeleganes.leganes,cp.marquesdeleganes.leganes@educa.madrid.org,434868,4464128
28003584,LA INMACULADA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA Vicente Aleixandre 1,28911,074,Leganés,,,916930057,916898527,http://www.educa.madrid.org/cc.lainmaculada.leganes,cc.lainmaculada.leganes@educa.madrid.org,434742,4464396
28003675,LICEO SAN PABLO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Alhelí 1,28912,074,Leganés,,,916933223,916948405,http://www.educa.madrid.org/cc.liceosanpablo.leganes,cc.liceosanpablo.leganes@educa.madrid.org,435378,4464388
28003742,EL SALVADOR,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE San Vicente 17,28912,074,Leganés,,,916864015,916864015,http://cc.elsalvador.leganes.educa.madrid.org/,cc.elsalvador.leganes@educa.madrid.org,435459,4464671
28003778,GONZALO DE BERCEO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE San Bernardo 13,28917,074,Leganés,,,916125100,916126312,http://www.educa.madrid.org/cp.gonzalodeberceo.leganes,cp.gonzalodeberceo.leganes@educa.madrid.org,433825,4468053
28003791,VICTOR PRADERA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Monegros 27,28915,074,Leganés,,,916886959,916873991,http://www.educa.madrid.org/cp.victorpradera.leganes,cp.victorpradera.leganes@educa.madrid.org,435943,4465590
28003833,MIGUEL DE CERVANTES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Aragón 19,28914,074,Leganés,,,916936034,916936034,http://www.educa.madrid.org/cp.cervantes.leganes,cp.cervantes.leganes@educa.madrid.org,433962,4464827
28003845,ORTEGA Y GASSET,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Rioja 76,28915,074,Leganés,,,916871153,916861604,http://www.educa.madrid.org/cp.ortegaygasset.leganes,cp.ortegaygasset.leganes@educa.madrid.org,436100,4464616
28003857,ABEN HAZAM,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Bureba 22,28915,074,Leganés,,,916888944,916888944,http://www.educa.madrid.org/cp.abenhazam.leganes,cp.abenhazam.leganes@educa.madrid.org,436186,4464893
28003882,JOSE DE CHURRIGUERA,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Constitución de Cádiz 1,28914,074,Leganés,,,916946011,916938962,http://www.educa.madrid.org/ies.churriguera.leganes,ies.churriguera.leganes@educa.madrid.org,435250,4463907
28003894,LUIS VIVES,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,PASEO de la Ermita 15,28918,074,Leganés,,,916807712,916801316,http://www.educa.madrid.org/ies.luisvives.leganes,ies.luisvives.leganes@educa.madrid.org,435027,4465668
28003900,MARIA ZAMBRANO,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Alpujarras 52,28915,074,Leganés,,,916880222,916804235,http://www.educa.madrid.org/ies.mariazambrano.leganes,ies.mariazambrano.leganes@educa.madrid.org,436494,4464717
28003961,DUQUE DE ALBA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA Argentina 2,28890,075,Loeches,,,918851010,918308572,http://www.educa.madrid.org/cp.duquedealba.loeches,cp.duquedealba.loeches@educa.madrid.org,464936,4470044
28003973,MONTFORT,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,AVDA de la Constitución s/n,28890,075,Loeches,,,918867065,918867225,http://www.colegiomontfort.es,secretaria@montfort.uax.es,464331,4471265
28004059,CERVANTES,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE de Embajadores 70,28012,079,Madrid,01,Centro,915285061,915276281,http://www.educa.madrid.org/ies.cervantes.madrid,ies.cervantes.madrid@educa.madrid.org,440331,4473049
28004266,DAMASO ALONSO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Espinela 1,28021,079,Madrid,17,Villaverde,917970620,917970620,http://www.educa.madrid.org/cp.damasoalonso.madrid,cp.damasoalonso.madrid@educa.madrid.org,439803,4466409
28004291,CERVANTES BABY,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Avefría 20,28025,079,Madrid,11,Carabanchel,914615068,,,,438033,4470660
28004436,FRANCISCO ALCANTARA CERAMICA,103,ESCUELA DE ARTE,PÚBLICO,CALLE de Francisco y Jacinto Alcántara 2,28008,079,Madrid,09,Moncloa-Aravaca,915423241,915473942,http://www.educa.madrid.org/ea.franciscoalcantara.madrid,ea.franciscoalcantara.madrid@educa.madrid.org,438560,4475376
28004552,ISAAC ALBENIZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Drácena 29,28016,079,Madrid,05,Chamartín,913596972,913596972,http://www.educa.madrid.org/cp.albeniz.madrid,cp.albeniz.madrid@educa.madrid.org,443282,4479541
28004904,CIUDAD DE JAEN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Madre Rosa Blanco_ 3,28041,079,Madrid,12,Usera,913174313,913171644,http://www.educa.madrid.org/cp.ciudaddejaen.madrid,cp.ciudaddejaen.madrid@educa.madrid.org,440505,4469336
28004941,VASCO NUÑEZ DE BALBOA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Nuestra Señora de Valverde 149,28034,079,Madrid,08,Fuencarral-El Pardo,917343267,917355336,http://www.educa.madrid.org/cp.nunezdebalboa.madrid,cp.nunezdebalboa.madrid@educa.madrid.org,441845,4483434
28004965,ESCUELAS AGUIRRE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Pío Baroja 4,28009,079,Madrid,03,Retiro,915741864,915044683,http://www.educa.madrid.org/cp.aguirre.madrid,cp.aguirre.madrid@educa.madrid.org,442775,4473992
28004989,AGUSTINA DIEZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Vesubio 5,28038,079,Madrid,13,Puente de Vallecas,917770073,917773052,http://www.educa.madrid.org/cp.agustinadiez.madrid,cp.agustinadiez.madrid@educa.madrid.org,445063,4471051
28004990,ALBERTO ALCOCER,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA canillejas-vicalvaro 56,28022,079,Madrid,20,San Blas-Canillejas,913202609,913200446,http://www.educa.madrid.org/cp.albertoalcocer.madrid,cp.albertoalcocer.madrid@educa.madrid.org,448088,4475961
28005003,ALFONSO X EL SABIO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Fuente de San Pedro 6,28032,079,Madrid,19,Vicálvaro,913719661,917765962,http://www.educa.madrid.org/cp.alfonsodecimo.madrid,cp.alfonsodecimo.madrid@educa.madrid.org,448773,4472685
28005039,ANTONIO MACHADO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Allariz 3,28044,079,Madrid,11,Carabanchel,915088661,914006788,http://www.educa.madrid.org/cp.machado.madrid,cp.machado.madrid@educa.madrid.org,435939,4468798
28005076,DE PRACTICAS ASUNCION RINCON,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Filipinas 5,28003,079,Madrid,07,Chamberí,915542118,915345120,http://www.educa.madrid.org/cp.asuncionrincon.madrid,cp.asuncionrincon.madrid@educa.madrid.org,439709,4476841
28005091,AZORIN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Godella 57,28021,079,Madrid,17,Villaverde,917975733,917231639,http://www.educa.madrid.org/cp.azorin.madrid,cp.azorin.madrid@educa.madrid.org,441673,4466065
28005106,BARCELONA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de la Verbena de la Paloma 14,28041,079,Madrid,17,Villaverde,913603078,913179568,http://www.educa.madrid.org/cp.barcelona.madrid,cp.barcelona.madrid@educa.madrid.org,440876,4467767
28005131,BEATA MARIA ANA DE JESUS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Guillermo de Osma 10,28045,079,Madrid,02,Arganzuela,914735558,913545186,http://www.bmajesus.es,cc.beatamanadejesus.madrid@educa.madrid.org,440841,4471725
28005155,BOLIVIA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Villavaliente 29,28011,079,Madrid,10,Latina,914649989,914649989,http://www.educa.madrid.org/cp.bolivia.madrid,cp.bolivia.madrid@educa.madrid.org,436359,4473264
28005167,ESCUELAS BOSQUE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Santo Ángel de la Guarda 4,28039,079,Madrid,09,Moncloa-Aravaca,914505060,914590557,http://www.educa.madrid.org/cp.escuelasbosque.madrid,cp.escuelasbosque.madrid@educa.madrid.org,439610,4478984
